Target,h2h_home_wins,h2h_away_wins,h2h_ties,home_scored,home_conceded,away_scored,away_conceded
tie,3,0,0,115.0,105.0,95.0,120.0
away_win,0,2,0,47.0,169.0,120.0,128.0
home_win,4,14,5,47.0,59.0,50.0,84.0
home_win,1,0,0,16.0,12.0,70.0,113.0
home_win,17,10,10,101.0,97.0,82.0,161.0
away_win,12,39,12,21.0,31.0,52.0,32.0
home_win,5,0,0,146.0,70.0,48.0,119.0
home_win,2,1,4,39.0,69.0,47.0,180.0
home_win,1,0,0,87.0,114.0,108.0,153.0
home_win,1,1,1,22.0,36.0,7.0,4.0
home_win,6,4,1,85.0,100.0,55.0,80.0
away_win,0,4,0,15.0,139.0,119.0,121.0
home_win,3,7,10,23.0,39.0,77.0,66.0
away_win,0,0,1,55.0,101.0,40.0,80.0
away_win,3,3,0,67.0,90.0,109.0,69.0
tie,0,0,1,172.0,140.0,158.0,106.0
away_win,5,8,5,62.0,79.0,167.0,131.0
tie,0,1,0,32.0,40.0,60.0,100.0
home_win,1,0,0,143.0,62.0,128.0,72.0
home_win,3,1,1,202.0,88.0,152.0,65.0
tie,2,0,0,61.0,31.0,40.0,20.0
tie,15,17,21,113.0,101.0,122.0,64.0
home_win,0,0,0,50.0,73.0,2.0,1.0
home_win,1,1,2,178.0,105.0,177.0,112.0
home_win,1,0,0,70.0,86.0,61.0,96.0
away_win,4,5,1,52.0,58.0,162.0,58.0
home_win,2,0,0,104.0,72.0,30.0,55.0
home_win,0,4,1,25.0,40.0,90.0,82.0
home_win,0,0,0,101.0,43.0,37.0,61.0
home_win,0,0,0,78.0,40.0,42.0,61.0
away_win,4,14,11,131.0,139.0,119.0,109.0
home_win,0,1,0,219.0,110.0,83.0,50.0
away_win,2,1,0,67.0,85.0,148.0,83.0
home_win,2,0,1,137.0,58.0,71.0,87.0
home_win,1,0,1,158.0,95.0,77.0,74.0
away_win,0,0,1,60.0,106.0,95.0,84.0
home_win,1,1,0,52.0,152.0,26.0,208.0
tie,2,0,1,143.0,107.0,255.0,160.0
away_win,1,11,2,14.0,91.0,46.0,87.0
away_win,9,8,9,226.0,111.0,241.0,72.0
away_win,8,9,3,71.0,95.0,184.0,84.0
home_win,9,2,0,116.0,85.0,64.0,161.0
home_win,7,1,0,59.0,36.0,36.0,58.0
tie,7,6,4,267.0,194.0,39.0,95.0
home_win,4,0,3,85.0,81.0,4.0,9.0
tie,0,2,0,91.0,98.0,145.0,142.0
home_win,41,7,11,288.0,108.0,107.0,110.0
away_win,9,7,7,131.0,123.0,80.0,53.0
away_win,1,3,0,96.0,81.0,60.0,59.0
tie,4,2,1,84.0,91.0,83.0,136.0
away_win,0,3,1,36.0,60.0,101.0,84.0
home_win,0,2,0,23.0,33.0,116.0,118.0
away_win,0,4,2,72.0,92.0,115.0,105.0
home_win,1,0,0,69.0,79.0,23.0,137.0
home_win,5,0,1,122.0,81.0,34.0,171.0
home_win,1,0,0,105.0,93.0,33.0,64.0
tie,0,0,0,1.0,31.0,71.0,87.0
tie,12,25,12,167.0,165.0,111.0,128.0
home_win,5,1,5,134.0,61.0,116.0,123.0
tie,7,15,3,113.0,219.0,201.0,262.0
tie,5,0,0,120.0,68.0,55.0,60.0
tie,4,2,3,32.0,55.0,25.0,59.0
tie,2,0,1,78.0,93.0,67.0,128.0
home_win,0,0,0,149.0,85.0,81.0,98.0
away_win,2,6,4,129.0,88.0,123.0,61.0
home_win,18,2,5,192.0,123.0,108.0,150.0
home_win,0,0,0,111.0,41.0,11.0,60.0
home_win,0,4,4,70.0,57.0,124.0,93.0
tie,7,1,1,227.0,104.0,159.0,162.0
away_win,0,0,0,1.0,0.0,55.0,24.0
away_win,1,0,0,181.0,159.0,42.0,77.0
home_win,0,0,0,90.0,100.0,108.0,61.0
tie,3,2,3,66.0,60.0,61.0,63.0
home_win,27,43,19,100.0,128.0,132.0,110.0
tie,1,1,0,46.0,48.0,46.0,73.0
away_win,10,10,4,213.0,93.0,176.0,84.0
home_win,6,2,3,168.0,94.0,120.0,97.0
away_win,0,0,0,145.0,158.0,122.0,113.0
away_win,0,0,0,144.0,84.0,125.0,66.0
away_win,10,37,13,92.0,96.0,121.0,122.0
home_win,3,2,2,109.0,95.0,26.0,92.0
home_win,9,5,5,172.0,81.0,164.0,99.0
home_win,3,1,2,164.0,84.0,29.0,69.0
tie,11,2,2,217.0,98.0,105.0,95.0
home_win,0,0,0,73.0,83.0,80.0,110.0
away_win,3,5,4,83.0,96.0,123.0,74.0
tie,1,3,2,135.0,121.0,223.0,79.0
tie,3,12,1,49.0,80.0,67.0,27.0
home_win,17,6,4,40.0,51.0,89.0,35.0
home_win,14,5,5,53.0,96.0,72.0,74.0
away_win,0,0,0,11.0,30.0,140.0,105.0
tie,0,0,0,55.0,25.0,104.0,57.0
home_win,0,3,0,68.0,64.0,58.0,46.0
away_win,0,4,0,11.0,157.0,60.0,107.0
away_win,0,0,0,29.0,79.0,35.0,16.0
away_win,0,3,0,16.0,76.0,50.0,39.0
home_win,1,0,0,32.0,66.0,72.0,60.0
tie,1,0,0,285.0,102.0,83.0,34.0
tie,17,2,3,41.0,35.0,55.0,42.0
away_win,0,5,0,44.0,99.0,209.0,58.0
away_win,10,6,1,248.0,222.0,215.0,244.0
home_win,44,5,17,138.0,86.0,113.0,90.0
home_win,0,0,0,53.0,34.0,2.0,44.0
away_win,3,8,3,93.0,105.0,148.0,103.0
home_win,0,0,0,71.0,84.0,60.0,50.0
home_win,3,8,6,214.0,105.0,254.0,90.0
home_win,6,0,1,89.0,72.0,24.0,28.0
away_win,0,6,1,11.0,51.0,70.0,57.0
away_win,5,8,6,108.0,93.0,191.0,58.0
home_win,15,11,8,65.0,25.0,61.0,20.0
home_win,1,0,0,58.0,98.0,42.0,75.0
home_win,0,0,0,145.0,74.0,84.0,72.0
away_win,0,0,0,126.0,98.0,156.0,106.0
away_win,0,3,0,45.0,175.0,62.0,56.0
home_win,2,0,1,73.0,84.0,64.0,122.0
away_win,1,11,1,58.0,120.0,228.0,139.0
tie,9,4,4,204.0,94.0,142.0,142.0
home_win,0,0,0,21.0,18.0,107.0,60.0
tie,4,0,1,20.0,26.0,22.0,35.0
tie,0,1,1,48.0,83.0,131.0,106.0
home_win,2,0,0,68.0,76.0,43.0,148.0
home_win,5,5,6,73.0,81.0,62.0,109.0
home_win,12,13,5,260.0,106.0,183.0,74.0
tie,0,1,0,143.0,115.0,134.0,118.0
away_win,0,8,1,92.0,45.0,119.0,31.0
home_win,0,0,0,43.0,74.0,46.0,64.0
home_win,2,0,0,230.0,140.0,32.0,57.0
away_win,7,7,3,101.0,62.0,96.0,87.0
tie,0,4,0,82.0,91.0,129.0,95.0
away_win,2,10,3,94.0,103.0,112.0,94.0
home_win,3,0,0,98.0,89.0,79.0,69.0
tie,0,0,0,29.0,28.0,316.0,94.0
tie,1,4,0,77.0,78.0,230.0,134.0
tie,0,4,0,34.0,81.0,70.0,49.0
away_win,1,1,0,211.0,184.0,144.0,111.0
tie,0,2,0,9.0,102.0,106.0,77.0
away_win,1,3,0,53.0,48.0,180.0,151.0
away_win,12,22,13,236.0,270.0,311.0,240.0
away_win,3,8,1,52.0,58.0,137.0,52.0
home_win,0,0,0,64.0,89.0,38.0,106.0
home_win,1,2,1,71.0,83.0,15.0,45.0
tie,11,4,2,106.0,101.0,99.0,98.0
home_win,1,1,1,112.0,81.0,92.0,92.0
home_win,0,0,0,43.0,47.0,7.0,21.0
tie,4,3,3,54.0,98.0,73.0,73.0
tie,0,2,0,13.0,36.0,50.0,60.0
away_win,5,6,0,129.0,107.0,137.0,71.0
home_win,2,13,4,88.0,79.0,117.0,72.0
home_win,0,0,0,170.0,127.0,80.0,56.0
away_win,4,1,1,112.0,43.0,97.0,32.0
away_win,0,0,0,33.0,21.0,9.0,7.0
home_win,3,1,0,145.0,104.0,59.0,95.0
tie,0,0,0,87.0,100.0,120.0,113.0
home_win,22,1,1,79.0,112.0,23.0,146.0
home_win,2,1,1,93.0,48.0,77.0,99.0
away_win,0,4,0,227.0,123.0,292.0,102.0
home_win,0,0,0,35.0,38.0,16.0,24.0
tie,1,0,0,38.0,26.0,55.0,65.0
home_win,0,0,0,50.0,41.0,10.0,13.0
tie,11,7,1,165.0,99.0,71.0,62.0
home_win,1,0,0,66.0,28.0,45.0,51.0
tie,3,6,5,196.0,135.0,58.0,43.0
tie,1,4,3,131.0,93.0,207.0,71.0
away_win,0,3,3,70.0,49.0,50.0,72.0
home_win,0,0,0,65.0,76.0,15.0,43.0
home_win,4,0,0,180.0,58.0,96.0,86.0
home_win,20,12,7,129.0,56.0,65.0,72.0
tie,2,4,5,37.0,61.0,113.0,75.0
home_win,1,0,1,168.0,113.0,97.0,111.0
tie,2,6,6,112.0,133.0,134.0,102.0
tie,0,1,0,167.0,122.0,93.0,56.0
tie,0,0,0,135.0,164.0,62.0,137.0
home_win,8,2,0,143.0,41.0,38.0,89.0
tie,17,25,10,80.0,98.0,105.0,126.0
away_win,10,1,0,149.0,77.0,46.0,60.0
tie,3,13,6,99.0,164.0,119.0,53.0
away_win,12,4,2,55.0,24.0,42.0,21.0
tie,0,0,0,94.0,85.0,14.0,16.0
away_win,4,0,0,71.0,49.0,98.0,88.0
away_win,0,0,0,83.0,70.0,91.0,60.0
home_win,1,3,2,53.0,94.0,93.0,102.0
home_win,3,0,1,96.0,89.0,13.0,101.0
tie,21,7,1,127.0,92.0,90.0,133.0
tie,4,7,2,82.0,62.0,114.0,84.0
home_win,3,1,4,87.0,67.0,67.0,79.0
away_win,0,6,0,50.0,59.0,118.0,138.0
away_win,16,20,22,116.0,122.0,130.0,82.0
away_win,0,4,1,40.0,125.0,101.0,82.0
tie,3,0,1,224.0,124.0,83.0,136.0
home_win,0,1,0,52.0,59.0,18.0,18.0
away_win,1,1,1,3.0,6.0,6.0,3.0
away_win,8,6,6,72.0,59.0,114.0,73.0
away_win,2,0,1,89.0,102.0,24.0,178.0
tie,1,0,2,170.0,62.0,38.0,52.0
tie,1,0,0,9.0,15.0,79.0,95.0
home_win,1,2,2,139.0,105.0,59.0,69.0
away_win,0,0,0,61.0,97.0,116.0,92.0
home_win,4,0,5,257.0,74.0,156.0,112.0
home_win,3,3,1,89.0,66.0,68.0,82.0
home_win,0,0,0,64.0,54.0,52.0,65.0
home_win,0,0,0,137.0,106.0,45.0,111.0
away_win,6,16,13,89.0,134.0,130.0,67.0
home_win,0,0,0,245.0,117.0,59.0,144.0
tie,1,0,0,114.0,94.0,112.0,76.0
home_win,7,2,0,92.0,90.0,45.0,179.0
tie,0,1,2,40.0,60.0,183.0,161.0
home_win,15,3,3,75.0,55.0,14.0,14.0
tie,2,1,2,131.0,118.0,34.0,58.0
home_win,3,1,0,106.0,63.0,114.0,88.0
tie,1,6,2,41.0,64.0,87.0,97.0
tie,3,4,3,154.0,116.0,90.0,81.0
home_win,2,1,0,141.0,82.0,49.0,51.0
away_win,0,2,0,20.0,76.0,37.0,66.0
home_win,0,0,0,130.0,111.0,193.0,87.0
home_win,1,2,1,95.0,78.0,78.0,84.0
tie,2,1,1,122.0,99.0,69.0,104.0
tie,10,15,10,138.0,151.0,136.0,104.0
away_win,4,4,2,106.0,97.0,159.0,122.0
tie,2,3,1,25.0,80.0,14.0,54.0
home_win,15,10,10,65.0,48.0,46.0,45.0
home_win,2,0,1,64.0,78.0,80.0,121.0
away_win,0,0,0,66.0,51.0,33.0,62.0
home_win,0,1,0,46.0,39.0,99.0,51.0
away_win,0,5,4,89.0,99.0,144.0,120.0
away_win,3,1,0,85.0,107.0,97.0,54.0
tie,1,0,0,45.0,100.0,14.0,102.0
home_win,17,2,3,299.0,114.0,118.0,258.0
away_win,0,1,0,13.0,14.0,22.0,31.0
home_win,3,1,0,97.0,46.0,85.0,94.0
tie,1,0,0,77.0,41.0,103.0,124.0
tie,0,2,0,95.0,90.0,125.0,95.0
home_win,3,2,1,85.0,79.0,41.0,91.0
home_win,0,0,1,33.0,40.0,69.0,100.0
tie,6,17,3,246.0,76.0,220.0,85.0
away_win,0,1,1,91.0,90.0,154.0,83.0
home_win,7,3,2,197.0,72.0,111.0,232.0
tie,7,8,6,49.0,65.0,149.0,116.0
home_win,8,3,5,141.0,89.0,88.0,178.0
tie,0,0,2,218.0,167.0,153.0,125.0
tie,9,7,9,130.0,65.0,191.0,64.0
home_win,0,1,0,102.0,122.0,51.0,97.0
tie,6,3,3,38.0,75.0,47.0,70.0
away_win,5,0,3,156.0,82.0,218.0,136.0
away_win,0,0,0,89.0,116.0,88.0,70.0
home_win,1,0,0,49.0,12.0,11.0,32.0
home_win,1,0,0,53.0,55.0,21.0,24.0
tie,8,0,0,62.0,85.0,29.0,125.0
away_win,0,0,0,0.0,0.0,2.0,2.0
home_win,7,5,4,189.0,130.0,76.0,91.0
tie,8,1,5,132.0,96.0,119.0,74.0
home_win,34,33,22,124.0,60.0,109.0,51.0
home_win,3,1,1,176.0,107.0,134.0,138.0
home_win,2,1,0,128.0,77.0,98.0,104.0
tie,3,5,5,122.0,96.0,133.0,92.0
tie,0,4,0,51.0,79.0,49.0,82.0
home_win,2,1,1,53.0,28.0,17.0,52.0
home_win,12,3,6,164.0,106.0,117.0,103.0
home_win,8,0,2,123.0,58.0,111.0,128.0
home_win,1,0,0,145.0,118.0,97.0,105.0
home_win,1,0,0,80.0,63.0,49.0,56.0
tie,3,0,1,95.0,55.0,65.0,73.0
home_win,0,0,1,16.0,31.0,6.0,29.0
home_win,0,8,2,21.0,79.0,91.0,107.0
home_win,4,2,1,81.0,157.0,54.0,127.0
away_win,1,2,0,56.0,72.0,135.0,121.0
home_win,4,1,2,72.0,137.0,25.0,51.0
away_win,0,1,0,9.0,59.0,65.0,91.0
away_win,0,0,0,13.0,20.0,0.0,0.0
tie,5,1,5,126.0,76.0,124.0,97.0
away_win,3,5,1,184.0,78.0,146.0,55.0
home_win,0,0,0,159.0,90.0,27.0,45.0
home_win,12,4,7,267.0,151.0,182.0,164.0
tie,2,0,0,193.0,111.0,97.0,113.0
home_win,2,0,1,257.0,81.0,132.0,97.0
home_win,0,2,2,20.0,37.0,100.0,88.0
home_win,1,1,0,74.0,125.0,51.0,110.0
away_win,2,2,1,106.0,57.0,116.0,82.0
home_win,0,0,0,85.0,84.0,4.0,1.0
away_win,0,1,0,8.0,13.0,19.0,9.0
home_win,2,0,1,104.0,106.0,17.0,109.0
home_win,1,0,0,35.0,34.0,6.0,85.0
away_win,0,0,0,247.0,110.0,176.0,127.0
away_win,0,9,1,28.0,181.0,94.0,96.0
tie,0,0,1,74.0,102.0,80.0,100.0
home_win,5,3,1,143.0,83.0,60.0,60.0
tie,0,0,0,79.0,88.0,81.0,91.0
away_win,11,10,10,216.0,106.0,118.0,105.0
home_win,1,0,1,87.0,78.0,21.0,38.0
home_win,2,0,1,124.0,51.0,203.0,114.0
home_win,6,1,2,160.0,64.0,65.0,64.0
tie,0,2,0,41.0,75.0,130.0,103.0
tie,6,3,1,28.0,16.0,21.0,16.0
tie,18,14,5,56.0,29.0,37.0,6.0
home_win,0,1,0,186.0,226.0,11.0,19.0
home_win,7,1,2,101.0,114.0,55.0,60.0
tie,0,0,0,117.0,92.0,216.0,128.0
home_win,0,0,0,108.0,89.0,91.0,88.0
home_win,0,3,0,86.0,72.0,50.0,55.0
tie,4,5,5,103.0,80.0,76.0,50.0
home_win,0,3,1,66.0,83.0,123.0,94.0
home_win,3,1,1,86.0,151.0,40.0,144.0
home_win,9,2,4,246.0,134.0,150.0,117.0
home_win,2,0,2,144.0,70.0,94.0,66.0
tie,3,0,0,116.0,61.0,13.0,48.0
tie,0,0,0,1.0,3.0,2.0,2.0
home_win,1,0,2,78.0,90.0,80.0,104.0
home_win,0,0,0,30.0,15.0,0.0,0.0
away_win,0,0,0,110.0,58.0,24.0,58.0
away_win,0,0,0,69.0,70.0,90.0,84.0
tie,1,0,1,73.0,57.0,75.0,93.0
tie,0,4,0,53.0,102.0,117.0,87.0
away_win,10,7,2,57.0,50.0,93.0,66.0
home_win,0,0,0,119.0,116.0,57.0,51.0
away_win,0,4,0,85.0,91.0,167.0,101.0
away_win,1,8,2,32.0,49.0,130.0,95.0
tie,3,2,1,149.0,99.0,148.0,139.0
away_win,17,2,6,166.0,107.0,135.0,122.0
home_win,6,3,3,123.0,73.0,44.0,49.0
away_win,1,1,0,51.0,78.0,102.0,82.0
away_win,0,0,0,5.0,124.0,75.0,69.0
home_win,6,7,6,95.0,102.0,140.0,116.0
home_win,7,2,4,85.0,98.0,68.0,96.0
home_win,4,1,0,90.0,78.0,20.0,64.0
home_win,5,28,10,122.0,101.0,178.0,111.0
home_win,35,6,8,147.0,76.0,99.0,112.0
home_win,6,1,10,169.0,118.0,137.0,128.0
away_win,0,0,0,79.0,75.0,56.0,55.0
tie,5,9,10,99.0,69.0,72.0,76.0
tie,28,11,10,109.0,106.0,102.0,117.0
home_win,0,0,0,41.0,51.0,11.0,50.0
home_win,5,14,7,165.0,120.0,132.0,90.0
home_win,3,0,0,26.0,23.0,13.0,66.0
tie,0,0,0,247.0,106.0,102.0,104.0
home_win,1,0,0,55.0,79.0,22.0,69.0
home_win,0,5,0,90.0,100.0,115.0,105.0
home_win,3,3,1,157.0,108.0,83.0,90.0
home_win,2,0,1,121.0,82.0,55.0,107.0
home_win,1,10,7,179.0,158.0,173.0,147.0
tie,0,0,0,54.0,87.0,9.0,19.0
home_win,11,4,2,76.0,95.0,46.0,82.0
tie,3,8,5,135.0,105.0,85.0,98.0
away_win,3,7,4,32.0,64.0,82.0,92.0
home_win,1,0,0,43.0,59.0,0.0,12.0
away_win,2,3,2,37.0,25.0,70.0,87.0
away_win,18,3,7,233.0,100.0,153.0,164.0
away_win,15,18,8,178.0,101.0,116.0,112.0
tie,9,0,0,125.0,105.0,10.0,25.0
away_win,12,2,8,155.0,144.0,236.0,131.0
tie,0,0,0,153.0,139.0,134.0,97.0
tie,1,0,1,164.0,159.0,89.0,99.0
home_win,4,0,1,168.0,94.0,32.0,54.0
home_win,3,17,5,25.0,9.0,36.0,49.0
home_win,6,1,0,180.0,114.0,167.0,95.0
home_win,51,8,10,118.0,98.0,73.0,112.0
home_win,5,0,1,283.0,154.0,60.0,72.0
home_win,0,0,0,176.0,70.0,7.0,53.0
tie,0,0,0,122.0,87.0,82.0,63.0
home_win,9,14,7,152.0,104.0,134.0,128.0
away_win,4,46,8,21.0,41.0,115.0,45.0
home_win,2,0,0,101.0,59.0,158.0,87.0
home_win,3,1,3,95.0,80.0,58.0,83.0
away_win,0,0,0,19.0,89.0,35.0,34.0
home_win,2,2,5,60.0,58.0,50.0,81.0
home_win,1,5,0,53.0,84.0,124.0,62.0
away_win,0,1,0,29.0,63.0,24.0,40.0
home_win,1,0,0,87.0,62.0,22.0,23.0
away_win,0,3,0,22.0,91.0,64.0,50.0
away_win,4,9,4,129.0,101.0,202.0,104.0
tie,23,9,11,136.0,88.0,154.0,98.0
home_win,0,0,1,157.0,70.0,190.0,105.0
home_win,0,0,0,225.0,121.0,88.0,91.0
tie,0,0,0,94.0,126.0,28.0,44.0
home_win,6,3,2,88.0,82.0,129.0,100.0
home_win,1,1,1,126.0,96.0,86.0,92.0
home_win,0,0,0,191.0,126.0,172.0,84.0
home_win,3,3,4,21.0,28.0,50.0,30.0
tie,0,0,0,15.0,106.0,83.0,218.0
home_win,0,10,1,35.0,49.0,110.0,53.0
home_win,1,3,1,42.0,38.0,40.0,29.0
home_win,0,0,0,60.0,33.0,7.0,21.0
home_win,0,1,2,92.0,107.0,89.0,101.0
away_win,35,38,23,130.0,59.0,81.0,64.0
home_win,5,1,0,90.0,185.0,25.0,113.0
home_win,10,3,7,168.0,101.0,111.0,95.0
home_win,1,1,2,112.0,102.0,120.0,128.0
away_win,3,26,4,20.0,90.0,109.0,53.0
home_win,0,1,1,109.0,61.0,81.0,42.0
away_win,0,2,0,12.0,27.0,88.0,88.0
home_win,4,1,3,106.0,103.0,43.0,43.0
home_win,0,0,0,14.0,36.0,4.0,9.0
home_win,1,3,2,86.0,87.0,102.0,79.0
tie,2,0,0,141.0,85.0,123.0,114.0
home_win,2,1,2,233.0,110.0,202.0,103.0
tie,0,1,0,4.0,35.0,21.0,29.0
away_win,0,10,0,28.0,31.0,82.0,92.0
away_win,2,7,3,32.0,39.0,65.0,59.0
home_win,5,5,1,81.0,90.0,116.0,91.0
tie,1,0,0,273.0,112.0,125.0,116.0
home_win,1,1,0,6.0,11.0,78.0,29.0
home_win,11,6,4,78.0,127.0,63.0,145.0
home_win,0,1,0,37.0,49.0,30.0,125.0
home_win,4,1,1,220.0,99.0,77.0,103.0
away_win,19,31,13,91.0,108.0,146.0,116.0
tie,37,52,23,70.0,55.0,104.0,63.0
home_win,4,2,0,85.0,87.0,32.0,59.0
tie,1,0,1,40.0,54.0,98.0,82.0
tie,1,5,4,52.0,48.0,63.0,64.0
home_win,0,0,1,141.0,94.0,79.0,99.0
home_win,1,0,0,206.0,108.0,125.0,84.0
tie,2,0,0,89.0,92.0,82.0,127.0
home_win,1,0,0,164.0,87.0,78.0,88.0
away_win,1,0,1,87.0,118.0,61.0,100.0
home_win,12,12,8,157.0,88.0,94.0,70.0
away_win,0,3,1,27.0,31.0,45.0,24.0
home_win,1,2,3,40.0,64.0,10.0,66.0
away_win,0,2,0,66.0,107.0,116.0,71.0
home_win,2,6,2,53.0,83.0,93.0,74.0
away_win,3,2,0,180.0,120.0,95.0,68.0
home_win,2,1,0,75.0,42.0,131.0,109.0
tie,44,4,6,147.0,71.0,38.0,141.0
home_win,0,0,0,108.0,118.0,39.0,91.0
home_win,0,0,0,48.0,45.0,45.0,43.0
tie,3,6,1,45.0,28.0,143.0,110.0
tie,1,2,2,26.0,48.0,91.0,75.0
tie,25,40,18,39.0,61.0,50.0,54.0
away_win,0,1,0,10.0,33.0,76.0,51.0
away_win,0,0,0,225.0,104.0,88.0,90.0
tie,0,3,0,0.0,0.0,30.0,8.0
home_win,2,1,0,82.0,59.0,49.0,72.0
tie,9,3,3,108.0,111.0,75.0,97.0
home_win,0,0,0,4.0,9.0,0.0,0.0
home_win,0,0,0,114.0,107.0,193.0,179.0
away_win,3,13,0,19.0,47.0,107.0,100.0
away_win,0,7,0,26.0,155.0,94.0,86.0
away_win,0,8,0,15.0,99.0,123.0,95.0
tie,1,6,1,71.0,122.0,175.0,106.0
home_win,2,0,0,136.0,97.0,60.0,47.0
home_win,0,0,0,15.0,33.0,3.0,15.0
home_win,1,0,0,138.0,51.0,164.0,94.0
tie,0,0,0,37.0,70.0,117.0,71.0
tie,1,0,1,113.0,50.0,68.0,146.0
home_win,1,0,0,58.0,68.0,29.0,146.0
away_win,0,41,0,6.0,44.0,65.0,29.0
tie,9,6,4,125.0,73.0,51.0,69.0
home_win,0,0,0,4.0,1.0,3.0,2.0
home_win,3,12,3,85.0,61.0,122.0,95.0
home_win,6,7,4,62.0,81.0,39.0,31.0
away_win,0,0,0,26.0,34.0,10.0,18.0
home_win,3,0,1,253.0,135.0,148.0,83.0
home_win,1,0,0,120.0,52.0,15.0,61.0
away_win,7,15,7,84.0,73.0,136.0,95.0
away_win,57,23,21,166.0,80.0,156.0,86.0
away_win,31,37,16,113.0,92.0,112.0,88.0
away_win,1,1,0,40.0,63.0,18.0,25.0
tie,1,0,1,161.0,100.0,77.0,59.0
home_win,3,12,5,266.0,109.0,250.0,84.0
away_win,0,0,0,218.0,194.0,161.0,65.0
home_win,0,0,0,93.0,92.0,38.0,75.0
home_win,5,0,0,193.0,119.0,99.0,121.0
home_win,0,3,0,93.0,75.0,32.0,76.0
home_win,0,0,1,14.0,18.0,17.0,31.0
tie,0,0,0,131.0,118.0,214.0,121.0
home_win,0,1,0,55.0,51.0,88.0,95.0
home_win,2,0,0,69.0,38.0,91.0,99.0
home_win,0,0,0,124.0,77.0,239.0,65.0
home_win,4,0,2,110.0,69.0,45.0,48.0
home_win,2,1,3,138.0,105.0,111.0,151.0
home_win,1,0,0,34.0,47.0,38.0,71.0
tie,7,2,2,204.0,95.0,104.0,107.0
away_win,0,0,0,16.0,90.0,36.0,132.0
home_win,3,3,0,150.0,95.0,134.0,97.0
home_win,0,1,1,18.0,17.0,29.0,41.0
tie,2,4,4,143.0,117.0,146.0,106.0
tie,7,3,7,162.0,132.0,150.0,160.0
away_win,0,0,0,120.0,116.0,82.0,43.0
home_win,1,1,0,20.0,71.0,18.0,86.0
home_win,1,0,0,266.0,115.0,45.0,130.0
away_win,0,2,1,119.0,79.0,153.0,88.0
tie,1,3,1,105.0,80.0,184.0,104.0
home_win,1,0,0,158.0,84.0,167.0,94.0
away_win,18,15,7,121.0,155.0,80.0,122.0
away_win,0,5,1,160.0,119.0,179.0,117.0
home_win,19,3,3,222.0,128.0,103.0,127.0
home_win,2,1,3,131.0,80.0,30.0,34.0
away_win,10,14,8,138.0,107.0,133.0,122.0
home_win,4,5,6,147.0,94.0,155.0,113.0
home_win,6,3,8,163.0,81.0,156.0,79.0
home_win,3,0,0,32.0,81.0,2.0,10.0
tie,1,2,1,70.0,57.0,151.0,62.0
home_win,6,1,0,38.0,39.0,26.0,52.0
away_win,12,6,6,142.0,87.0,126.0,84.0
home_win,20,12,12,295.0,225.0,213.0,241.0
away_win,2,3,1,105.0,100.0,121.0,111.0
tie,3,0,2,52.0,76.0,14.0,30.0
home_win,18,4,0,156.0,164.0,104.0,89.0
home_win,5,8,4,149.0,78.0,112.0,92.0
away_win,18,20,4,113.0,89.0,77.0,71.0
away_win,15,17,6,247.0,191.0,102.0,179.0
tie,0,3,1,58.0,55.0,72.0,39.0
tie,14,4,3,225.0,120.0,78.0,101.0
away_win,0,1,0,1.0,2.0,2.0,1.0
home_win,0,0,0,12.0,22.0,13.0,45.0
tie,9,2,3,114.0,42.0,65.0,62.0
tie,2,0,0,45.0,35.0,79.0,26.0
home_win,3,8,1,60.0,162.0,123.0,109.0
away_win,7,2,5,122.0,105.0,136.0,96.0
tie,0,0,0,12.0,28.0,131.0,91.0
away_win,0,0,0,57.0,37.0,13.0,9.0
home_win,4,6,5,45.0,115.0,83.0,131.0
away_win,0,0,0,77.0,92.0,47.0,24.0
home_win,1,0,0,205.0,132.0,101.0,132.0
home_win,21,5,5,67.0,59.0,50.0,64.0
away_win,0,1,2,128.0,89.0,170.0,87.0
home_win,0,0,0,159.0,115.0,64.0,67.0
home_win,6,0,3,116.0,97.0,123.0,95.0
tie,2,0,0,0.0,2.0,23.0,45.0
tie,8,5,4,126.0,102.0,56.0,57.0
tie,0,2,1,80.0,74.0,25.0,35.0
away_win,0,0,0,212.0,125.0,128.0,124.0
away_win,0,0,0,42.0,86.0,95.0,122.0
home_win,22,2,3,252.0,85.0,124.0,147.0
home_win,4,1,0,114.0,70.0,45.0,182.0
tie,3,1,1,214.0,130.0,106.0,94.0
away_win,1,5,0,39.0,82.0,155.0,81.0
home_win,0,1,0,84.0,55.0,92.0,65.0
away_win,0,1,1,59.0,147.0,76.0,129.0
tie,0,1,1,21.0,39.0,15.0,17.0
away_win,2,12,1,89.0,84.0,126.0,62.0
home_win,2,0,0,48.0,54.0,81.0,69.0
home_win,2,0,1,31.0,80.0,60.0,101.0
away_win,0,0,1,40.0,26.0,74.0,54.0
away_win,0,0,0,21.0,9.0,59.0,73.0
home_win,20,24,5,105.0,111.0,128.0,117.0
home_win,0,0,0,93.0,97.0,73.0,83.0
away_win,0,2,0,26.0,79.0,169.0,101.0
tie,2,0,0,67.0,149.0,61.0,65.0
home_win,10,7,4,74.0,94.0,57.0,98.0
away_win,1,1,0,98.0,111.0,167.0,144.0
away_win,0,0,0,5.0,27.0,36.0,18.0
home_win,2,2,1,144.0,107.0,181.0,141.0
home_win,5,2,1,40.0,21.0,4.0,11.0
